 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,class,cap-shape,cap-surface,target_class
0.7718401108151122,0.2776847582895628,-0.622025919504449,-0.4763210837138184,-0.5576796577207255,-0.82669932723885,1.2652023424480534,0.9847841898279319,1.4949491937795594,0.9370166826064412,-1.1413115254827693,-0.699090981751039
0.1485963940040973,0.862247086774046,-0.41334370941095816,-0.47303498906196734,-0.5318917604129776,-0.6758486042179991,0.4144579913070498,0.03072171368400877,1.4949491937795594,0.9370166826064412,-1.1413115254827693,-0.699090981751039
0.6650170552523409,0.019600122943509025,-0.5671610877335952,-0.48042487306316056,-0.5535155464372549,-0.7618254263503516,1.1226189191791387,0.7616424092105768,1.4949491937795594,0.9370166826064412,1.046306403974894,-0.699090981751039
0.5994814383426653,0.9686255114513246,-0.780003923336846,-0.5070347583633995,-0.4920262077021218,-0.4446060549594885,0.30072400485736955,-0.07740556088050565,1.4949491937795594,0.9370166826064412,1.046306403974894,-0.699090981751039
0.8793185225469802,1.0042036293237298,-0.689792233877677,-0.54694105822444,-0.5412134511579979,-0.8139490960560086,1.0573206103680566,0.8739824149589228,1.4949491937795594,0.9370166826064412,1.046306403974894,-0.699090981751039
0.31549376506740445,1.049343579283413,-0.49596774022386614,-0.520425696725965,-0.5356331192823961,-0.7580368010438296,0.5280890064036928,0.1995271896216329,-0.6600434661168401,-1.0015430272339871,1.046306403974894,-0.699090981751039
-1.526930878319942,-1.9876691358097163,2.1144406164552376,2.3663243187433296,0.026310527880243094,0.9025865674230588,-0.8652273213612077,-0.731354941437916,-0.6600434661168401,-1.0015430272339871,-1.1413115254827693,1.4304289800667473
-1.7770584828585372,-0.33443587592000484,1.3130068306144198,0.6501515590912387,1.9772072332064408,2.0396938784191803,-1.3877659090450174,-0.8016803367838802,-0.6600434661168401,-1.0015430272339871,0.3171004274890062,1.4304289800667473
-0.1277454572983681,-0.15072315474638795,-0.27646511232105603,-0.3411224119719656,-0.2062244377118855,0.36409017488693696,-0.7747718174219237,-0.7044151843948858,-0.6600434661168401,0.9370166826064412,-1.1413115254827693,1.4304289800667473
0.7862579465352408,1.4023226366291708,-0.7191829424078249,-0.5425665864475745,1.6549853434079556,2.4206621972799014,-1.3475364697113346,-0.8057419505889378,1.4949491937795594,0.9370166826064412,-1.1413115254827693,-0.699090981751039
0.39916090265542364,-0.3671997535216954,-0.7086085043902881,-0.4102616796414991,-0.5374509546779891,-0.8387061082337629,0.662740300914893,0.416949925812395,1.4949491937795594,0.9370166826064412,1.046306403974894,-0.699090981751039
0.4749637662142817,0.9265094508113328,-0.5288572341111206,-0.49412397068704655,-0.5286154292040728,-0.8171342663443152,0.4470349452251272,0.21270727672230033,1.4949491937795594,0.9370166826064412,-1.1413115254827693,-0.699090981751039
-0.5604989809585926,-0.06346363991845846,0.40712490644012167,-0.06351295560132689,-0.5451027733773908,-0.833006539949244,1.20680754366143,0.9695086005633663,-0.6600434661168401,0.9370166826064412,0.3171004274890062,1.4304289800667473
0.6798717950852008,0.3496877065867612,-0.7113370845559945,-0.515973950272522,-0.5557138590004387,-0.8650680613238817,1.1075724269778982,0.8357669329355548,-0.6600434661168401,-1.0015430272339871,-1.1413115254827693,-0.699090981751039
0.8257977687374117,0.7431887160230068,-0.7839175339732134,-0.4934250846573498,-0.5049835692130474,-0.4828891309554612,0.19029681244960747,-0.18372132173653274,1.4949491937795594,0.9370166826064412,-1.1413115254827693,-0.699090981751039
0.11561013349289392,2.103799811558991,-0.5076030494521704,-0.5792411794266666,0.17530961647587343,1.2839493642815631,-1.0072215252299694,-0.7707447720279399,1.4949491937795594,-1.0015430272339871,-1.1413115254827693,-0.699090981751039
-0.45979258297405773,0.41501642681856027,0.2497380278925439,-0.27261978807219417,0.23608027624868896,1.2934662885189554,-1.0117619817281385,-0.7683158736833396,-0.6600434661168401,0.9370166826064412,1.046306403974894,1.4304289800667473
0.37207284766609106,0.2224091285717661,-0.5498041261490627,-0.4906253062741803,-0.534449412533162,-0.8640887988662191,0.549103733998619,0.3940875541918735,-0.6600434661168401,-1.0015430272339871,1.046306403974894,-0.699090981751039
-2.111071677041517,0.052087781051348626,1.4768788406664255,0.8063140056160746,1.8832293720277906,1.144502837926299,-1.3103458570016913,-0.7930710173072627,-0.6600434661168401,0.9370166826064412,-1.1413115254827693,1.4304289800667473
-0.37656234949876977,-0.471826107349001,-0.39688723192094205,-0.3701273778153253,-0.5411289006903558,-0.9396223468102601,0.9376214824274953,1.0203605549364299,-0.6600434661168401,-1.0015430272339871,1.046306403974894,-0.699090981751039
-1.3991364253460745,-1.9675794409762486,2.2467818211682147,2.533772890747857,0.40902828901948085,1.2286897516015336,-1.0334788222768296,-0.7670367756928838,-0.6600434661168401,0.9370166826064412,-1.1413115254827693,1.4304289800667473
-2.1661215952456447,-0.9743918675099815,1.9352629352592816,1.5625104211722973,-0.17208718017604474,0.26406770555062103,-0.7484803264506565,-0.6889215010221884,-0.6600434661168401,-1.4861829546940941,1.046306403974894,1.4304289800667473
0.4786774511724967,-0.2369339730085738,-0.5913156079707177,-0.396412690244124,-0.5054063216270996,-0.5635726388056906,0.08999796261856237,-0.24110065928864036,1.4949491937795594,0.9370166826064412,1.046306403974894,-0.699090981751039
0.3655192859751235,0.15142376290397697,-0.41290778618190466,-0.4591220804462576,-0.530137337899717,-0.7919858498758618,0.42002070565455424,0.13807794927731848,-0.6600434661168401,0.9370166826064412,1.046306403974894,-0.699090981751039
-0.9449746001620227,-0.6438751185346633,0.867919715755589,0.35031046559564727,-0.09499827744328197,0.768159945682122,-0.7996243883751801,-0.71571450369517,1.4949491937795594,0.9370166826064412,1.046306403974894,1.4304289800667473
0.8522304675576475,0.7915601394038683,-0.7489680902764039,-0.5290941263612242,-0.494245657875896,-0.5723612034045736,0.034687026865984946,-0.26241104450228714,-0.6600434661168401,0.9370166826064412,1.046306403974894,-0.699090981751039
-1.3698638497930862,-1.5535104750840394,1.3114231455305752,1.0511275982014752,-0.36748334634031143,0.1092671666643798,-0.43542796310636467,-0.5760812183560599,-0.6600434661168401,-1.0015430272339871,-1.1413115254827693,1.4304289800667473
0.9437618791748278,1.3079597073833533,-0.6624199537923052,-0.5312521485857663,-0.525317960359297,-0.5544732115601054,0.3453573781570273,-0.08243669047376546,-0.6600434661168401,0.9370166826064412,0.3171004274890062,-0.699090981751039
0.2735509702452121,2.040751002323336,-0.39604719704669406,-0.5523244178716692,1.2308378455399147,2.3333286185515894,-1.2534008112966635,-0.8010486316503805,-0.6600434661168401,-1.0015430272339871,-1.1413115254827693,1.4304289800667473
-2.154325184201903,-1.98413562486859,2.776790485196654,3.288582123425551,0.9311275211324158,1.7283755830247032,-1.1585194778586643,-0.7875663099079477,-0.6600434661168401,-1.0015430272339871,1.046306403974894,1.4304289800667473
0.7984912616917136,1.0885236703799366,-0.4709420049113851,-0.5342574737719321,-0.5160808201071994,-0.6706311446357055,0.46535647129118973,0.10942058740790372,-0.6600434661168401,0.9370166826064412,1.046306403974894,-0.699090981751039
0.05968640706330409,-0.028136012541484155,-0.4116685209551682,-0.4531875255812353,-0.5259098137591945,-0.562091569874928,0.41598624185419175,-0.004312823292370474,1.4949491937795594,-1.0015430272339871,1.046306403974894,-0.699090981751039
0.8633715224322924,-0.7793726846290487,-0.6078251420520582,-0.3888104979740479,-0.45298502220878006,-0.27043024485699174,-0.2858939709470895,-0.5046331488599916,-0.6600434661168401,0.9370166826064412,1.046306403974894,-0.699090981751039
1.4033850057680193,0.09875820208299406,-0.8991955994669775,-0.4906159835192571,-0.5704467806352154,-0.9782982074268242,1.9174077538681247,2.0849556492188586,1.4949491937795594,0.9370166826064412,1.046306403974894,-0.699090981751039
1.2882607720633559,0.12201545588510665,-0.7046222813310995,-0.49195471745415664,-0.5435597270711562,-0.8185502189324125,0.8208139502544736,0.5646560522409009,-0.6600434661168401,-1.0015430272339871,1.046306403974894,-0.699090981751039
-1.4456667133519443,-1.3860073357484044,1.5298852381979067,1.2700660681813087,0.7072167047060549,1.6769281384777002,-1.1107452922065768,-0.7831679962162506,-0.6600434661168401,0.9370166826064412,0.3171004274890062,1.4304289800667473
1.1567526341312735,-0.0825635510144076,-0.649793742712481,-0.45766378745469966,-0.5256138870592457,-0.783970369774463,0.5853617659543309,0.3747823950291771,-0.6600434661168401,0.9370166826064412,1.046306403974894,-0.699090981751039
0.14204283231312975,0.42825889921033466,-0.44659100540352215,-0.47894597730750355,-0.45142083826667456,-0.1647430256089916,-0.19377541631368528,-0.4567793106401774,-0.6600434661168401,0.9370166826064412,-1.1413115254827693,1.4304289800667473
-0.2048590331954197,-0.21696481052021316,-0.2278965127836134,-0.39923665725162133,-0.5465189939695219,-0.9101813038919176,0.9999480079828479,0.9391063722270692,1.4949491937795594,0.9370166826064412,1.046306403974894,-0.699090981751039
0.4561768893668414,0.4425708116164063,-0.41866352468969953,-0.47825849448377195,-0.4902083723318094,-0.4565585948749194,0.21230817288199771,-0.13612954896141868,1.4949491937795594,0.9370166826064412,1.046306403974894,-0.699090981751039
-0.13757579983481943,-0.9249010249666034,-0.36803945009759503,-0.296354015678425,-0.5322299623593878,-0.7970458508404931,0.4994667171486459,0.20837624420012255,-0.6600434661168401,-1.0015430272339871,1.046306403974894,-0.699090981751039
0.23881709328308404,-0.022574944498367527,-0.44330861910219793,-0.44124729341848273,-0.32501786636393226,0.35909190017141596,-0.544791349448414,-0.6342751179643948,1.4949491937795594,-1.0015430272339871,1.046306403974894,-0.699090981751039
0.5894326437498484,0.841427382306726,-0.5676762438196857,-0.5156657465492024,-0.51126144259206,-0.6238097665739268,0.16596472422832717,-0.16667015250542586,-0.6600434661168401,0.9370166826064412,-1.1413115254827693,-0.699090981751039
0.6414242331648577,1.9871784238278032,-0.5823597707301346,-0.5468535585848737,-0.5356965321394478,-0.787060528537799,0.5341323008421113,0.21647040817112567,-0.6600434661168401,-1.4861829546940941,1.046306403974894,-0.699090981751039
0.8810661389979048,2.364141559397111,-0.6828457591750846,-0.5768535297804066,1.001198733862697,2.7476500623093596,-1.1814449805722615,-0.7972917673482655,-0.6600434661168401,0.9370166826064412,1.046306403974894,-0.699090981751039
0.6029766712445147,-0.08988635064686047,-0.5787306354961317,-0.42521065685918297,-0.5610828146437338,-0.8290943148035724,1.5073972119974945,1.2709814684577898,-0.6600434661168401,0.9370166826064412,-1.1413115254827693,-0.699090981751039
1.0750515650505446,1.0139833962163483,-0.7663077995544492,-0.5316633005481327,3.3078204594695393,2.265699041591296,-1.594959699290711,-0.7963092871446907,1.4949491937795594,-1.0015430272339871,-1.1413115254827693,-0.699090981751039
-1.2016557663915854,-0.7514961309279768,1.0991700622953398,0.7047724682654765,0.18057288404093608,1.2643512355276174,-0.9725123073680468,-0.7611584148246952,-0.6600434661168401,-1.0015430272339871,0.3171004274890062,1.4304289800667473
0.14903329811682847,-0.05300234143466568,-0.36428871520210704,-0.4600275702703504,-0.5487384441432961,-0.9285734237682585,1.0903114459363992,1.0674446915681965,-0.6600434661168401,0.9370166826064412,1.046306403974894,-0.699090981751039
0.6713521648869429,0.7949469290251405,-0.3859282795383953,-0.48996153799871095,-0.026089633801083208,0.9897259286850135,-0.884777028319346,-0.7436512568026575,-0.6600434661168401,-1.0015430272339871,-1.1413115254827693,1.4304289800667473
0.3388681350985221,0.15041878758271346,-0.4572527315182517,-0.4443269466548638,-0.5663038069876157,-1.0221804632819298,2.126783332009315,2.8248450524217334,-0.6600434661168401,0.9370166826064412,0.3171004274890062,-0.699090981751039
0.6001367945117622,1.4680611265245804,-0.6557015343113624,-0.558537773647366,-0.5559040975715939,-0.8498841286428889,1.1228611755580569,0.8411265048632256,1.4949491937795594,0.9370166826064412,1.046306403974894,-0.699090981751039
-1.40678224731887,-1.9271464720481166,1.9805198874253054,2.219520098554022,-0.05291327453337128,0.9171034050742355,-0.8305934331196952,-0.7272414425695345,-0.6600434661168401,0.9370166826064412,-1.1413115254827693,1.4304289800667473
0.8279822893010675,0.065531902366197,-0.535853477331749,-0.4703648570515059,-0.12799410350163068,0.7890449296570407,-0.8363574656027664,-0.7334793707238334,-0.6600434661168401,0.9370166826064412,0.3171004274890062,1.4304289800667473
0.7301157680492854,0.2446747698595114,-0.6172289697676968,-0.5216705048729885,-0.5359713212288062,-0.840054412552637,0.619159310922151,0.38981418902165,1.4949491937795594,-1.0015430272339871,-1.1413115254827693,-0.699090981751039
-0.35428023974948003,-0.9093313505716886,-0.28315977432271505,-0.2998103669035401,-0.5293341083180738,-0.795937919681808,0.511625063883092,0.23382071665953638,-0.6600434661168401,-1.0015430272339871,1.046306403974894,-0.699090981751039
1.089032496657942,0.3037362532841291,-0.6972658722943864,-0.519763274537519,-0.4498566543498496,-0.24564566072529065,-0.21899977442881546,-0.4584645546728662,1.4949491937795594,0.9370166826064412,0.3171004274890062,-0.699090981751039
0.26197301125783606,0.34189018047245473,-0.42396304884858116,-0.43818728849528643,-0.5046030920454565,-0.6504113569543829,0.019588243508399054,-0.2532884582589816,1.4949491937795594,0.9370166826064412,0.3171004274890062,-0.699090981751039
0.9101202624945276,0.014125006175775091,-0.7213662520286134,-0.4988081402956602,-0.48496624237733715,-0.4918811621075131,-0.07013633372781929,-0.3444820936270084,-0.6600434661168401,0.9370166826064412,-1.1413115254827693,-0.699090981751039
-0.5600620768458614,-0.4060043741033589,-0.23963442284413264,-0.3558184845219563,-0.5095704329105704,-0.5629242364562194,0.09288941459796728,-0.2442421638343692,-0.6600434661168401,0.9370166826064412,0.3171004274890062,-0.699090981751039
-0.18803822485526964,-0.8056364883744177,-0.3715137971949181,-0.32863485584210567,-0.552014775352201,-0.8257259066611916,0.989378697307614,0.668299401989281,1.4949491937795594,0.9370166826064412,-1.1413115254827693,-0.699090981751039
1.5248443491072847,-0.3526633541206153,-0.7616039583326552,-0.42738025522834105,2.7856789508713935,1.9929600242083656,-1.5856844738362401,-0.7980711981889265,-0.6600434661168401,0.9370166826064412,0.3171004274890062,-0.699090981751039
0.744533603769414,0.10735196453027697,-0.656481148354854,-0.4355763790339861,-0.41694537886026534,-0.20265920766562331,-0.3453720795742678,-0.5148088866621294,1.4949491937795594,0.9370166826064412,-1.1413115254827693,-0.699090981751039
0.44350667009763745,1.1579696535526753,-0.33674859688914555,-0.4879301384530495,0.9363273758657072,1.5987672617676592,-1.237341823886895,-0.79680732928856,-0.6600434661168401,0.9370166826064412,-1.1413115254827693,1.4304289800667473
-0.34576060955122223,-0.7451224677163817,-0.03253275114096817,-0.17979840809503203,-0.16528086627946695,0.5713370375738169,-0.8012666579970141,-0.7174480383460009,1.4949491937795594,0.9370166826064412,1.046306403974894,1.4304289800667473
-0.5777566934114738,0.246356942855213,-0.018364488764545855,-0.3193049412402901,0.6889115253393888,1.7774261078790516,-1.1487599383279676,-0.7905413209411704,-0.6600434661168401,0.9370166826064412,1.046306403974894,1.4304289800667473
0.5992629862862998,1.4701462993710155,-0.5836758068754209,-0.5235071310359273,-0.5383387347525549,-0.6612744467714993,0.6200230104004661,0.19862965317276587,1.4949491937795594,0.9370166826064412,1.046306403974894,-0.699090981751039
1.3553255533675905,1.3032593416027416,-0.7870630726061177,-0.5132789936458871,-0.5523529772986111,-0.8610480585843681,1.0106295041268214,0.7745447391678922,-0.6600434661168401,-1.0015430272339871,1.046306403974894,-0.699090981751039
-0.047792004668563884,-0.22578839544059998,-0.1628497967022618,-0.320202204297738,-0.5265016671338116,-0.7668782551926541,0.5467072894674188,0.30327599976526337,-0.6600434661168401,-1.0015430272339871,1.046306403974894,1.4304289800667473
0.5391886707857638,0.6095370769697263,-0.6554645034615756,-0.4804919694618486,2.6483478301474106,1.5300161870135143,-1.632005193723366,-0.7930955249959356,-0.6600434661168401,0.9370166826064412,-1.1413115254827693,-0.699090981751039
0.2005879834191066,-0.12496142134441836,-0.48056966348927665,-0.46844619275718835,-0.5151084895649914,-0.7241304990292363,0.18628170208150807,-0.07142000525466832,-0.6600434661168401,-1.0015430272339871,-1.1413115254827693,-0.699090981751039
-0.5851840633279037,-0.20720668106239604,-0.013580360299236547,-0.21287833329384404,-0.4591572074589989,-0.423353608133937,-0.31840386633970325,-0.5021406093707235,1.4949491937795594,0.9370166826064412,0.3171004274890062,1.4304289800667473
0.15231007896231225,-0.09514470480699072,-0.38850566340848947,-0.43032042644940516,-0.5530293811661509,-0.8255923736225321,1.0078858135042987,0.697982616823149,-0.6600434661168401,0.9370166826064412,-1.1413115254827693,-0.699090981751039
